"gender","decade","speaker","word","preceding","stress","following","foll.broad","traj","duration","measurement.no","f1","f2","f3"
"M",2000,"00-O-m01","water","@","schwa","b","labial","0022-00-O-m01-mw74__86.915-89.936.wav",0.139895989,6,558.0865604,1161.731207,2630.979499
"M",2000,"00-O-m01","water","@","schwa","b","labial","0022-00-O-m01-mw74__86.915-89.936.wav",0.139895989,7,558.0865604,1173.120729,2653.758542
"M",2000,"00-O-m01","water","@","schwa","b","labial","0022-00-O-m01-mw74__86.915-89.936.wav",0.139895989,8,558.0865604,1173.120729,2653.758542
"M",2000,"00-O-m01","water","@","schwa","b","labial","0022-00-O-m01-mw74__86.915-89.936.wav",0.139895989,9,546.6970387,1173.120729,2653.758542
"M",2000,"00-O-m01","water","@","schwa","b","labial","0022-00-O-m01-mw74__86.915-89.936.wav",0.139895989,10,432.8018223,1138.952164,2687.927107
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,0,398.6332574,770.4052669,2264.759401
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,1,387.2437358,797.2665148,2232.346241
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,2,387.2437358,826.3148654,2243.735763
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,3,410.022779,899.8555221,2266.514806
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,4,410.022779,979.498861,2266.514806
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,5,410.022779,1118.960487,2289.29385
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,6,410.022779,1161.731207,2289.29385
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,7,410.022779,1209.420529,2289.29385
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,8,444.191344,1230.068337,2312.072893
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,9,432.8018223,1264.236902,2323.462415
"M",2000,"00-O-m01","over","@","schwa","I","unrounded.vowel","0023-00-O-m01-mw74__86.915-89.936.wav",0.050087959,10,410.022779,1303.422836,2323.462415
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,0,437.6926903,1958.997722,2714.722126
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,1,446.6479714,1918.448518,2676.537585
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,2,444.191344,1845.102506,2642.369021
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,3,457.4119002,1845.102506,2630.979499
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,4,458.8787557,1799.544419,2610.29991
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,5,455.5808656,1745.321616,2551.252847
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,6,465.9648372,1708.428246,2528.473804
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,7,501.1389522,1697.038724,2528.473804
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,8,501.1389522,1685.649203,2539.863326
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,9,523.9179954,1662.870159,2551.252847
"M",2000,"00-O-m01","your","@","schwa","f","labial","0024-00-O-m01-mw74__90.366-93.157.wav",0.108874465,10,512.5284738,1674.259681,2574.031891
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,0,660.5922551,1287.015945,2243.735763
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,1,660.5922551,1287.015945,2324.312586
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,2,637.8132118,1287.015945,2380.410023
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,3,649.2027335,1298.405467,2425.968109
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,4,649.2027335,1298.405467,2414.578588
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,5,615.0341686,1298.405467,2414.578588
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,6,623.0736603,1275.626424,2369.020501
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,7,654.8961912,1275.626424,2344.819397
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,8,740.647974,1287.015945,2277.904328
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,9,797.2665148,1298.405467,2176.491627
"M",2000,"00-O-m01","water","@","schwa","none","none","0025-00-O-m01-mw74__90.366-93.157.wav",0.17094747,10,748.6021064,1309.794989,2071.899221
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,0,432.8018223,1867.881549,2665.148064
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,1,478.3599089,1867.881549,2619.589977
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,2,523.9179954,1867.881549,2619.589977
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,3,535.3075171,1867.881549,2619.589977
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,4,558.0865604,1867.881549,2617.103989
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,5,558.0865604,1867.881549,2596.810934
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,6,558.0865604,1819.878245,2595.343803
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,7,524.9926191,1788.154897,2585.421412
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,8,455.8254907,1788.154897,2585.421412
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,9,432.8018223,1765.375854,2574.031891
"M",2000,"00-O-m01","your","@","schwa","b","labial","0027-00-O-m01-mw74__103.731-105.415.wav",0.1222658,10,375.8542141,1742.596811,2574.031891
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,0,406.4210068,2141.230068,3192.667832
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,1,421.4123007,2141.230068,2972.665148
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,2,432.8018223,2044.461843,2756.349655
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,3,444.191344,1924.829157,2636.116673
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,4,512.5284738,1822.323462,2619.589977
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,5,558.0865604,1742.596811,2619.589977
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,6,569.476082,1742.596811,2574.031891
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,7,558.0865604,1697.038724,2525.463097
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,8,501.1389522,1697.038724,2494.305239
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,9,455.5808656,1719.817768,2505.694761
"M",2000,"00-O-m01","your","@","schwa","m","labial","0028-00-O-m01-mw74__105.415-108.961.wav",0.094840487,10,444.191344,1701.438246,2552.11634
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,0,523.9179954,1138.952164,2847.38041
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,1,546.6970387,1218.678815,2710.70615
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,2,546.6970387,1355.353075,2644.047454
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,3,535.3075171,1457.85877,2582.430096
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,4,546.6970387,1503.416856,2551.252847
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,5,546.6970387,1503.416856,2528.473804
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,6,546.6970387,1503.416856,2522.311497
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,7,535.3075171,1503.416856,2574.031891
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,8,523.9179954,1503.416856,2608.200456
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,9,502.5881,1503.416856,2608.200456
"M",2000,"00-O-m01","mother","@","schwa","p","labial","0029-00-O-m01-mw74__105.415-108.961.wav",0.159030661,10,501.1389522,1469.248292,2590.00116
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,0,512.5284738,1810.933941,2448.747153
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,1,489.7494305,1810.933941,2437.357631
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,2,558.0865604,1799.544419,2414.578588
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,3,546.6970387,1788.154897,2381.634704
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,4,546.6970387,1776.765376,2425.968109
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,5,535.3075171,1776.765376,2399.455101
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,6,478.3599089,1673.260835,2369.020501
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,7,466.9703872,1628.701595,2323.462415
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,8,489.7494305,1628.701595,2323.462415
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,9,489.7494305,1662.870159,2355.512516
"M",2000,"00-O-m01","your","@","schwa","b","labial","0031-00-O-m01-mw74__110.862-113.526.wav",0.128968696,10,469.7620791,1617.312073,2497.375374
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,0,592.2551253,1116.173121,2733.485194
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,1,615.0341686,1161.731207,2710.70615
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,2,637.8132118,1195.899772,2710.70615
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,3,637.8132118,1226.329977,2642.369021
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,4,637.8132118,1264.236902,2585.421412
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,5,637.8132118,1264.236902,2596.810934
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,6,660.5922551,1264.236902,2596.810934
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,7,671.9817768,1264.236902,2596.810934
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,8,671.9817768,1321.18451,2596.810934
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,9,671.9817768,1366.742597,2585.421412
"M",2000,"00-O-m01","brother","@","schwa","f","labial","0032-00-O-m01-mw74__110.862-113.526.wav",0.250330173,10,626.4236902,1454.035277,2585.421412
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,0,455.5808656,1170.589305,2517.084282
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,1,478.3599089,1219.538558,2596.810934
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,2,489.7494305,1207.289294,2565.127776
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,3,512.5284738,1218.678815,2448.747153
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,4,512.5284738,1218.678815,2437.357631
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,5,501.1389522,1195.899772,2478.888204
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,6,501.1389522,1195.899772,2520.114891
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,7,501.1389522,1230.068337,2562.642369
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,8,523.9179954,1230.068337,2619.589977
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,9,535.3075171,1230.068337,2650.204876
"M",2000,"00-O-m01","there","@","schwa","z","coronal","0033-00-O-m01-mw74__110.862-113.526.wav",0.090317684,10,489.7494305,1218.678815,2625.736631
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,0,397.9700614,1414.875181,2580.039051
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,1,410.022779,1457.85877,2596.810934
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,2,432.8018223,1503.416856,2630.979499
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,3,444.191344,1528.939353,2665.148064
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,4,466.9703872,1513.453413,2665.148064
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,5,410.022779,1503.416856,2665.148064
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,6,432.8018223,1503.416856,2676.537585
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,7,432.8018223,1492.027335,2665.148064
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,8,455.5808656,1492.027335,2642.369021
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,9,489.7494305,1492.027335,2630.979499
"M",2000,"00-O-m01","older","@","schwa","D","coronal","0034-00-O-m01-mw74__116.808-119.102.wav",0.122709575,10,455.5808656,1492.027335,2608.200456
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,0,717.5398633,1173.120729,2790.432802
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,1,706.1503417,1180.643218,2744.874715
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,2,706.1503417,1195.899772,2710.70615
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,3,706.1503417,1195.899772,2708.905078
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,4,660.5922551,1241.457859,2699.316629
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,5,660.5922551,1264.236902,2687.927107
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,6,660.5922551,1252.84738,2665.148064
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,7,660.5922551,1252.84738,2665.148064
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,8,662.9356811,1252.84738,2665.148064
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,9,694.76082,1241.457859,2692.23462
"M",2000,"00-O-m01","mother","@","schwa","n","coronal","0035-00-O-m01-mw74__137.834-140.836.wav",0.229864211,10,717.5398633,1256.262673,2676.537585
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,0,726.2650007,1248.668872,2828.280494
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,1,740.3189066,1284.465905,2733.711974
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,2,751.7084282,1309.794989,2687.927107
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,3,751.7084282,1309.794989,2687.927107
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,4,717.5398633,1362.915211,2695.396606
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,5,717.5398633,1412.300683,2699.316629
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,6,717.5398633,1446.469248,2710.70615
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,7,706.1503417,1469.248292,2702.890406
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,8,706.1503417,1480.637813,2676.537585
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,9,706.1503417,1469.647299,2697.122086
"M",2000,"00-O-m01","father","@","schwa","k","velar","0036-00-O-m01-mw74__137.834-140.836.wav",0.188968141,10,694.76082,1453.278658,2722.095672
